url,school,department,number,semester,instructor,schedule
https://www.bu.edu/academics/cas/courses/cas-ch-131,CAS,CH,131,FALL 2025,Licini,R 2:00 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,,T 6:30 pm-8:30 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,,MWF 9:05 am-9:55 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,,T 6:30 pm-8:30 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,,MWF 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,,T 6:30 pm-8:30 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,,MWF 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,,T 6:30 pm-8:30 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,,MWF 4:40 pm-5:30 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 9:30 am-10:20 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 12:30 pm-1:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 2:00 pm-2:50 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 5:00 pm-5:50 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 9:30 am-10:20 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 12:30 pm-1:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 2:00 pm-2:50 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 6:30 pm-7:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 12:30 pm-1:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 2:00 pm-2:50 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 9:05 am-9:55 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 12:30 pm-1:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 2:00 pm-2:50 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,R 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Bassina,F 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,W 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,W 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,W 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,W 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,W 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,W 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,W 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,W 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,W 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,W 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,W 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,W 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,R 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,F 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,F 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,F 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,F 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,F 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,F 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,F 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,F 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,F 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,F 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,F 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,F 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,W 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,FALL 2025,Chen,W 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Caradonna,MWF 8:00 am-8:50 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Caradonna,F 9:05 am-9:55 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Caradonna,R 6:30 pm-7:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Caradonna,F 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Caradonna,F 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Caradonna,F 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Caradonna,F 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Caradonna,F 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Caradonna,F 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Caradonna,F 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Caradonna,F 4:40 pm-5:30 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Chen,M 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Chen,M 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Chen,M 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Chen,T 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Chen,T 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Chen,T 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Chen,T 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Chen,T 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Chen,T 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Chen,W 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Chen,W 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-101,CAS,CH,101,SPRG 2026,Chen,W 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-172,CAS,CH,172,SPRG 2026,Szymczyna,MWF 10:10 am-11:00 am
https://www.bu.edu/academics/cas/courses/cas-ch-172,CAS,CH,172,SPRG 2026,Szymczyna,T 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-172,CAS,CH,172,SPRG 2026,Szymczyna,T 12:30 pm-1:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-172,CAS,CH,172,SPRG 2026,Szymczyna,R 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-172,CAS,CH,172,SPRG 2026,Szymczyna,R 12:30 pm-1:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-172,CAS,CH,172,SPRG 2026,Vardar-Ulu,R 9:30 am-12:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-172,CAS,CH,172,SPRG 2026,Vardar-Ulu,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-172,CAS,CH,172,SPRG 2026,Vardar-Ulu,R 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-172,CAS,CH,172,SPRG 2026,Vardar-Ulu,R 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-172,CAS,CH,172,SPRG 2026,Vardar-Ulu,T 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-162,CAS,CH,162,FALL 2025,Perlstein,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-ch-162,CAS,CH,162,SPRG 2026,Perlstein,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-ch-171,CAS,CH,171,FALL 2025,Szymczyna,MWF 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-171,CAS,CH,171,FALL 2025,Szymczyna,T 2:00 pm-2:50 pm
https://www.bu.edu/academics/cas/courses/cas-ch-171,CAS,CH,171,FALL 2025,Szymczyna,T 5:00 pm-5:50 pm
https://www.bu.edu/academics/cas/courses/cas-ch-171,CAS,CH,171,FALL 2025,Szymczyna,W 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-ch-171,CAS,CH,171,FALL 2025,Szymczyna,W 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-171,CAS,CH,171,FALL 2025,Szymczyna,W 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-171,CAS,CH,171,FALL 2025,Szymczyna,R 2:00 pm-2:50 pm
https://www.bu.edu/academics/cas/courses/cas-ch-171,CAS,CH,171,FALL 2025,Vardar-Ulu,R 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-ch-171,CAS,CH,171,FALL 2025,Vardar-Ulu,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-171,CAS,CH,171,FALL 2025,Vardar-Ulu,R 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-171,CAS,CH,171,FALL 2025,Vardar-Ulu,R 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-171,CAS,CH,171,FALL 2025,Vardar-Ulu,R 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-171,CAS,CH,171,FALL 2025,Vardar-Ulu,F 12:20 pm-3:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-171,CAS,CH,171,FALL 2025,Vardar-Ulu,T 3:30 pm-4:45 pm
https://www.bu.edu/academics/cas/courses/cas-ch-174,CAS,CH,174,SPRG 2026,Courtney,MWF 10:10 am-11:00 am
https://www.bu.edu/academics/cas/courses/cas-ch-174,CAS,CH,174,SPRG 2026,Courtney,T 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-174,CAS,CH,174,SPRG 2026,Courtney,W 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-174,CAS,CH,174,SPRG 2026,Courtney,R 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-174,CAS,CH,174,SPRG 2026,Courtney,M 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-174,CAS,CH,174,SPRG 2026,Courtney,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-174,CAS,CH,174,SPRG 2026,Courtney,R 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-174,CAS,CH,174,SPRG 2026,Courtney,R 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-201,CAS,CH,201,SPRG 2026,Shepherd,W 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-201,CAS,CH,201,SPRG 2026,Shepherd,R 12:30 pm-4:30 pm
https://www.bu.edu/academics/cas/courses/cas-ch-201,CAS,CH,201,SPRG 2026,Shepherd,R 5:30 pm-9:30 pm
https://www.bu.edu/academics/cas/courses/cas-ch-201,CAS,CH,201,SPRG 2026,Shepherd,F 1:25 pm-5:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-195,CAS,CH,195,FALL 2025,Perlstein,T 3:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-211,CAS,CH,211,FALL 2025,Loy,TR 2:00 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-211,CAS,CH,211,FALL 2025,Loy,M 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-211,CAS,CH,211,FALL 2025,Loy,M 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-211,CAS,CH,211,FALL 2025,Loy,T 5:30 pm-9:30 pm
https://www.bu.edu/academics/cas/courses/cas-ch-211,CAS,CH,211,FALL 2025,Loy,W 12:20 pm-4:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-211,CAS,CH,211,FALL 2025,Loy,F 2:30 pm-4:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,,R 6:30 pm-8:30 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,,TR 8:00 am-9:15 am
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,,R 6:30 pm-8:30 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,,TR 11:00 am-12:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,,R 6:30 pm-8:30 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,,TR 5:00 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,W 10:10 am-11:00 am
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,W 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,W 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,W 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,W 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,W 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,W 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,W 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,W 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,W 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,M 9:05 am-9:55 am
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,M 10:10 am-11:00 am
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,M 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,M 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,M 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,M 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,M 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,M 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,T 9:30 am-10:20 am
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,T 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,T 12:30 pm-1:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,T 12:30 pm-1:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,T 2:00 pm-2:50 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,T 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,T 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,T 6:30 pm-7:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,T 6:30 pm-7:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,W 9:05 am-9:55 am
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,W 9:05 am-9:55 am
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,W 10:10 am-11:00 am
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,M 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,M 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Courtney,T 12:30 pm-1:20 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,R 9:30 am-12:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,R 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,R 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,F 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,F 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,F 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,F 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,M 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,M 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,M 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,M 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,M 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,M 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,M 5:30 pm-8:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,M 5:30 pm-8:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,M 5:30 pm-8:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,T 9:30 am-12:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,T 9:30 am-12:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,T 9:30 am-12:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,T 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,T 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-ch-203,CAS,CH,203,FALL 2025,Mclernon,T 12:30 pm-3:15 pm
